periodo,estu_genero,cole_area_ubicacion,cole_bilingue,cole_naturaleza,cole_jornada,cole_caracter,cole_depto_ubicacion,fami_estratovivienda,fami_educacionmadre,fami_educacionpadre,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_global,punt_matematicas,punt_lectura_critica,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles
20224,M,RURAL,N,OFICIAL,SABATINA,ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) completa,Técnica o tecnológica incompleta,5 a 6,No,No,Si,Si,260,51,57,51,50,48.0
20224,M,URBANO,N,OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) incompleta,Ninguno,7 a 8,No,Si,Si,Si,212,52,46,40,31,44.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 2,Educación profesional incompleta,Educación profesional completa,5 a 6,Si,No,Si,No,268,64,51,55,43,58.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOYACA,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,No,No,Si,Si,334,59,74,64,69,71.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,NORTE SANTANDER,Estrato 3,Secundaria (Bachillerato) incompleta,Primaria incompleta,5 a 6,No,No,Si,Si,201,43,42,42,33,43.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Técnica o tecnológica completa,Secundaria (Bachillerato) incompleta,7 a 8,Si,Si,Si,Si,289,60,60,59,54,52.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,368,80,68,70,76,76.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,BOYACA,Estrato 2,Primaria completa,Primaria completa,3 a 4,No,No,Si,Si,256,47,55,51,53,47.0
20224,F,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,BOGOTÁ,Estrato 3,Primaria completa,Primaria completa,5 a 6,Si,Si,Si,Si,230,44,42,46,50,52.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,CASANARE,Estrato 1,Educación profesional completa,Secundaria (Bachillerato) incompleta,1 a 2,Si,Si,Si,Si,215,43,42,46,39,48.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO,ATLANTICO,Estrato 3,Secundaria (Bachillerato) completa,Educación profesional completa,5 a 6,Si,Si,Si,Si,208,31,56,38,44,35.0
20224,M,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,BOLIVAR,Estrato 6,Primaria completa,Secundaria (Bachillerato) completa,1 a 2,No,No,No,Si,206,40,42,45,38,41.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,ATLANTICO,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,320,69,63,58,68,57.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3 a 4,No,Si,Si,Si,212,36,49,42,38,55.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,META,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,5 a 6,No,No,Si,Si,224,52,47,44,37,43.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,NARIÑO,Estrato 1,Ninguno,Secundaria (Bachillerato) incompleta,5 a 6,No,No,No,Si,204,31,46,41,44,45.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO,CAUCA,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,3 a 4,Si,No,Si,Si,223,45,47,47,43,34.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 3,Educación profesional incompleta,Educación profesional completa,3 a 4,No,Si,Si,Si,223,38,49,39,52,45.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,LA GUAJIRA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,Si,Si,No,Si,277,57,61,52,52,54.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,VALLE,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,No,No,No,Si,257,50,60,52,47,42.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 1,Educación profesional completa,Primaria incompleta,3 a 4,No,No,No,Si,282,59,59,61,48,53.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,MAGDALENA,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,Si,No,Si,Si,263,54,54,52,50,54.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,NORTE SANTANDER,Estrato 2,Técnica o tecnológica completa,Primaria completa,3 a 4,No,No,Si,Si,325,66,70,65,61,58.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,VALLE,Estrato 4,Educación profesional completa,Educación profesional completa,3 a 4,Si,Si,Si,Si,343,71,70,68,65,71.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Primaria incompleta,Técnica o tecnológica incompleta,5 a 6,No,Si,Si,Si,233,52,52,45,37,48.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 1,Técnica o tecnológica incompleta,Secundaria (Bachillerato) completa,3 a 4,No,No,No,Si,274,64,55,62,44,37.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,CUNDINAMARCA,Estrato 4,Secundaria (Bachillerato) incompleta,No sabe,5 a 6,No,Si,Si,Si,165,30,38,37,28,31.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ATLANTICO,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,287,56,64,58,53,53.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,TÉCNICO,ATLANTICO,Estrato 2,Educación profesional completa,Secundaria (Bachillerato) completa,5 a 6,Si,Si,Si,Si,245,55,48,45,48,49.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Técnica o tecnológica completa,Técnica o tecnológica incompleta,3 a 4,Si,Si,Si,Si,312,67,65,58,56,72.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Sin Estrato,Educación profesional incompleta,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,232,47,49,47,40,53.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CHOCO,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,276,56,64,49,57,40.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,239,54,56,43,39,46.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 2,Educación profesional completa,Educación profesional completa,3 a 4,Si,Si,Si,Si,193,31,29,59,33,47.0
20224,M,URBANO,N,OFICIAL,SABATINA,TÉCNICO/ACADÉMICO,LA GUAJIRA,Sin Estrato,No sabe,Secundaria (Bachillerato) incompleta,9 o más,No,Si,No,No,208,36,45,44,39,48.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Técnica o tecnológica completa,Técnica o tecnológica completa,5 a 6,Si,Si,Si,Si,293,58,64,55,58,58.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 3,Técnica o tecnológica incompleta,Secundaria (Bachillerato) incompleta,3 a 4,Si,Si,Si,Si,276,69,53,50,48,58.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Educación profesional incompleta,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,338,70,66,66,67,72.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,TÉCNICO,ATLANTICO,Estrato 1,Educación profesional completa,No sabe,1 a 2,No,No,No,No,193,47,29,38,36,51.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,BOGOTÁ,Estrato 3,Técnica o tecnológica completa,Técnica o tecnológica completa,5 a 6,No,Si,Si,Si,311,64,66,60,61,55.0
20224,F,URBANO,N,OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria incompleta,Primaria incompleta,5 a 6,No,No,No,No,181,40,38,30,33,47.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,9 o más,Si,Si,Si,Si,189,41,33,31,45,42.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,MAGDALENA,Estrato 2,Primaria incompleta,Primaria incompleta,1 a 2,No,Si,Si,Si,246,53,64,47,33,48.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Estrato 2,Primaria incompleta,Primaria incompleta,5 a 6,No,No,Si,Si,227,48,48,48,36,51.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,TÉCNICO,SANTANDER,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,290,66,55,55,57,54.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,NARIÑO,Estrato 1,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,No,Si,No,277,60,52,49,58,62.0
20224,M,RURAL,N,OFICIAL,UNICA,TÉCNICO,TOLIMA,Estrato 1,Primaria incompleta,Ninguno,3 a 4,No,Si,Si,Si,225,50,59,38,29,57.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 5,Educación profesional completa,Educación profesional completa,5 a 6,Si,Si,Si,Si,338,70,70,62,64,81.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CORDOBA,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,9 o más,No,No,No,Si,264,52,57,50,56,41.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,Si,No,Si,Si,258,57,49,50,47,62.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 4,Educación profesional incompleta,Educación profesional completa,3 a 4,No,Si,Si,Si,252,50,53,45,47,71.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 3,Primaria completa,No sabe,1 a 2,No,Si,No,Si,240,51,53,46,39,56.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,5 a 6,No,No,Si,Si,223,49,50,44,35,46.0
20224,F,URBANO,N,OFICIAL,COMPLETA,TÉCNICO,BOYACA,Estrato 1,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,5 a 6,Si,Si,Si,Si,280,60,62,50,54,49.0
20224,F,URBANO,N,NO OFICIAL,NOCHE,ACADÉMICO,ANTIOQUIA,Estrato 1,Primaria completa,No sabe,3 a 4,No,No,No,No,222,43,41,48,44,49.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 2,Técnica o tecnológica incompleta,Técnica o tecnológica completa,1 a 2,No,Si,Si,No,284,56,68,54,51,51.0
20224,F,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria incompleta,Primaria incompleta,7 a 8,No,No,No,No,209,41,53,33,42,37.0
20224,F,URBANO,N,NO OFICIAL,UNICA,ACADÉMICO,ATLANTICO,Estrato 4,Educación profesional completa,Educación profesional completa,3 a 4,Si,Si,Si,Si,287,60,57,54,57,61.0
20224,M,RURAL,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,221,54,49,43,34,35.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CAUCA,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,5 a 6,No,No,No,No,235,51,46,46,48,39.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 2,Secundaria (Bachillerato) incompleta,Educación profesional completa,3 a 4,No,Si,Si,Si,179,29,54,30,30,36.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CORDOBA,Estrato 2,Secundaria (Bachillerato) incompleta,No sabe,5 a 6,No,No,Si,No,195,37,43,39,38,36.0
20224,F,URBANO,N,NO OFICIAL,SABATINA,TÉCNICO/ACADÉMICO,NARIÑO,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,No,No,No,No,207,42,43,42,37,45.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,ANTIOQUIA,Estrato 2,Técnica o tecnológica incompleta,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,No,266,53,55,53,54,47.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CESAR,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,318,62,67,66,63,52.0
20224,M,URBANO,N,NO OFICIAL,NOCHE,ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,237,43,51,47,51,40.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 1,Técnica o tecnológica completa,Técnica o tecnológica completa,5 a 6,No,Si,Si,Si,289,58,61,59,57,46.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,CESAR,Estrato 3,Educación profesional completa,Educación profesional incompleta,3 a 4,No,No,Si,Si,241,47,64,43,35,60.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,HUILA,Estrato 1,Educación profesional completa,No sabe,3 a 4,No,Si,Si,Si,217,36,47,43,46,49.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,CAQUETA,Estrato 3,Primaria completa,Técnica o tecnológica completa,3 a 4,No,No,Si,No,224,47,46,45,42,42.0
20224,F,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,GUAINIA,Estrato 1,Secundaria (Bachillerato) completa,Primaria completa,5 a 6,No,No,Si,No,162,25,39,36,29,35.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,META,Estrato 1,Educación profesional completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,218,47,49,44,33,48.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,BOYACA,Estrato 2,Primaria incompleta,Primaria incompleta,5 a 6,No,No,Si,Si,291,69,60,55,53,46.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,ATLANTICO,Estrato 4,Educación profesional completa,Educación profesional completa,3 a 4,Si,Si,Si,Si,265,45,58,52,50,73.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CORDOBA,Estrato 1,Primaria completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,No,223,51,47,47,31,52.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CALDAS,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,7 a 8,No,Si,Si,Si,148,25,29,37,25,36.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,BOLIVAR,Estrato 1,Primaria incompleta,No Aplica,1 a 2,No,No,No,Si,279,48,63,58,56,51.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,Si,Si,Si,284,60,65,51,52,54.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,CORDOBA,Estrato 1,Secundaria (Bachillerato) completa,Primaria incompleta,5 a 6,No,No,No,No,193,44,47,32,32,37.0
20224,M,URBANO,N,NO OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria completa,Ninguno,3 a 4,No,Si,Si,Si,198,37,38,37,49,33.0
20224,M,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,Si,Si,Si,Si,267,50,59,54,57,34.0
20224,M,URBANO,N,OFICIAL,TARDE,ACADÉMICO,CORDOBA,Estrato 5,Secundaria (Bachillerato) incompleta,Primaria completa,5 a 6,No,No,No,No,237,59,47,50,33,48.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,263,56,54,56,48,42.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,281,64,57,55,48,58.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria completa,Ninguno,3 a 4,No,No,Si,No,223,41,52,43,41,48.0
20224,F,RURAL,N,OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,MAGDALENA,Estrato 1,Primaria incompleta,Primaria incompleta,7 a 8,No,No,No,No,238,49,54,42,48,41.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,BOLIVAR,Estrato 2,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,5 a 6,No,No,Si,Si,198,44,42,40,33,38.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,1 a 2,No,No,Si,No,213,34,46,47,41,51.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 3,Primaria incompleta,Primaria incompleta,3 a 4,No,Si,Si,Si,280,56,56,53,56,65.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,MAGDALENA,Estrato 2,Educación profesional completa,Educación profesional incompleta,5 a 6,No,Si,Si,Si,202,43,37,40,42,40.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 3,Educación profesional completa,Educación profesional completa,3 a 4,Si,No,Si,No,213,37,52,45,32,56.0
20224,F,URBANO,N,OFICIAL,SABATINA,TÉCNICO/ACADÉMICO,QUINDIO,Estrato 1,Primaria incompleta,Secundaria (Bachillerato) completa,5 a 6,No,No,No,Si,206,50,38,42,34,44.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,No,No,176,37,39,35,28,40.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,252,49,58,49,41,63.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,TOLIMA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,5 a 6,Si,No,Si,No,212,42,40,48,38,46.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,212,36,52,39,43,41.0
20224,F,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,TOLIMA,Estrato 1,Primaria completa,Primaria incompleta,7 a 8,No,Si,No,No,263,58,54,45,57,42.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO,ATLANTICO,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria completa,7 a 8,No,No,Si,Si,173,33,31,37,37,37.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,CAUCA,Estrato 1,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,286,57,65,59,47,60.0
20224,M,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,SANTANDER,Estrato 2,Primaria incompleta,Primaria completa,5 a 6,No,No,Si,Si,232,49,54,42,40,49.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CORDOBA,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,5 a 6,No,No,No,Si,183,40,40,47,21,32.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 3,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,3 a 4,No,Si,Si,Si,192,31,42,46,35,38.0
20224,F,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,SANTANDER,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) incompleta,3 a 4,Si,No,Si,Si,225,47,57,45,31,46.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,LA GUAJIRA,Estrato 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,1 a 2,No,No,No,No,188,40,39,36,36,35.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,308,66,62,62,58,58.0
20224,M,URBANO,N,OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,VALLE,Estrato 1,Secundaria (Bachillerato) completa,No sabe,5 a 6,No,Si,Si,No,221,42,48,42,45,43.0
20224,M,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 3,Educación profesional incompleta,Técnica o tecnológica incompleta,3 a 4,No,Si,Si,Si,319,63,67,61,65,61.0
20224,F,URBANO,N,NO OFICIAL,TARDE,ACADÉMICO,BOGOTÁ,Estrato 1,Primaria incompleta,No sabe,5 a 6,No,No,No,Si,199,33,46,40,39,43.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO,NORTE SANTANDER,Estrato 3,Primaria incompleta,Primaria incompleta,3 a 4,Si,Si,Si,Si,226,52,41,51,39,39.0
20224,F,RURAL,N,OFICIAL,UNICA,ACADÉMICO,LA GUAJIRA,Sin Estrato,Primaria incompleta,Ninguno,5 a 6,No,Si,No,Si,178,38,35,37,44,0.0
20224,M,URBANO,N,NO OFICIAL,SABATINA,ACADÉMICO,SANTANDER,Estrato 3,Educación profesional completa,Educación profesional completa,3 a 4,No,Si,Si,Si,218,39,56,43,38,39.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,QUINDIO,Estrato 2,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,3 a 4,Si,No,Si,Si,346,64,71,68,71,78.0
20224,M,URBANO,N,OFICIAL,TARDE,ACADÉMICO,BOLIVAR,Estrato 2,Educación profesional completa,Secundaria (Bachillerato) incompleta,9 o más,No,No,No,Si,266,53,58,47,55,52.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOLIVAR,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,Si,No,Si,Si,337,62,75,60,69,77.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ATLANTICO,Estrato 1,Primaria incompleta,No Aplica,1 a 2,No,No,No,Si,223,44,55,39,41,42.0
20224,M,URBANO,N,NO OFICIAL,UNICA,ACADÉMICO,ATLANTICO,Sin Estrato,No sabe,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,224,52,41,48,42,33.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,347,72,64,72,69,70.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,CUNDINAMARCA,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,5 a 6,No,Si,Si,Si,310,59,62,61,66,61.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CAUCA,Estrato 2,Secundaria (Bachillerato) completa,Educación profesional completa,3 a 4,No,No,Si,Si,247,54,51,45,48,49.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 1,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,No,Si,Si,269,55,45,55,56,66.0
20224,M,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,ANTIOQUIA,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,Si,Si,Si,Si,183,40,45,33,30,32.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Educación profesional completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,309,65,63,59,61,60.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOLIVAR,Estrato 1,Técnica o tecnológica completa,Educación profesional incompleta,3 a 4,No,Si,Si,Si,242,49,54,43,48,46.0
20224,M,RURAL,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,NARIÑO,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,3 a 4,No,No,No,No,218,45,45,48,35,47.0
20224,F,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,RISARALDA,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,231,56,45,47,35,52.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 4,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,3 a 4,No,Si,Si,Si,347,69,75,59,76,64.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 2,No sabe,No sabe,3 a 4,No,Si,Si,Si,315,65,63,62,60,70.0
